credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,has.delinq.2yrs,has.pub.rec,log.revol.bal,has.revol.bal
TRUE,all_other,0.1348,71.25,10.04324949,3.7,667,2910,1103,36.8,1,0,0,FALSE,FALSE,FALSE,7.00669522683704,TRUE
TRUE,debt_consolidation,0.1348,678.49,10.91508846,10.89,702,4110.041667,15537,81.8,0,0,0,FALSE,FALSE,FALSE,9.651043915510366,TRUE
TRUE,debt_consolidation,0.157,350.11,10.77895629,23.63,662,5850,10586,63.8,0,NA,0,FALSE,TRUE,FALSE,9.26738211234338,TRUE
TRUE,major_purchase,0.1645,212.27,10.23422911,15.13,682,4320,7886,98.6,0,0,0,FALSE,FALSE,FALSE,8.97297111339799,TRUE
TRUE,all_other,0.1459,372.23,10.13062313,1.96,677,4682,1713,24.1,0,0,0,FALSE,FALSE,FALSE,7.446585099157725,TRUE
TRUE,debt_consolidation,0.1533,644.33,11.00209984,11.2,732,4391,4978,99.6,0,0,0,FALSE,FALSE,FALSE,8.512984346642183,TRUE
TRUE,debt_consolidation,0.1099,392.83,11.46163217,4.47,732,8401,13855,42.5,0,0,0,FALSE,FALSE,FALSE,9.536473630802217,TRUE
TRUE,all_other,0.0988,309.22,10.37349118,17.06,732,4475,8153,62.7,1,0,0,FALSE,FALSE,FALSE,9.006263883379198,TRUE
TRUE,major_purchase,0.1422,137.14,NA,2.4,707,1290.041667,1088,51.8,1,0,0,FALSE,FALSE,FALSE,6.9930151229329605,TRUE
TRUE,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,3300,8613,40.6,0,0,NA,TRUE,FALSE,TRUE,9.061144065614055,TRUE
TRUE,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,1851,4898,17.4,1,0,0,TRUE,FALSE,FALSE,8.496786381638575,TRUE
TRUE,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,1950.041667,15353,84.4,1,0,0,FALSE,FALSE,FALSE,9.639131305387844,TRUE
TRUE,small_business,0.1025,809.62,11.80559508,0.13,787,8010,6330,8.4,1,0,0,FALSE,FALSE,FALSE,8.753213480544126,TRUE
TRUE,debt_consolidation,0.1422,411.41,10.93745465,13.93,682,4290.041667,7642,94.4,2,NA,NA,FALSE,TRUE,TRUE,8.941545475242885,TRUE
TRUE,debt_consolidation,0.1645,583.73,11.47210347,15.1,667,4620.041667,19257,92.6,1,0,0,TRUE,FALSE,FALSE,9.86568183780023,TRUE
TRUE,all_other,0.1385,511.56,10.95080655,12.74,682,3420.041667,21113,72.6,2,0,0,FALSE,FALSE,FALSE,9.95769160654964,TRUE
TRUE,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,3001,12790,49.8,0,0,0,TRUE,FALSE,FALSE,9.456497077599392,TRUE
TRUE,credit_card,0.0788,225.22,11.11988288,19.47,727,5130,10861,57.5,1,0,0,FALSE,FALSE,FALSE,9.29302573859479,TRUE
TRUE,debt_consolidation,0.1533,383.12,11.15625052,24.12,672,5370.041667,18107,68.8,2,0,0,FALSE,FALSE,FALSE,9.80410910855585,TRUE
TRUE,credit_card,0.1385,682.08,11.69524702,13.61,707,3360,22061,91.9,1,0,0,FALSE,FALSE,FALSE,10.001611950529327,TRUE
TRUE,debt_consolidation,0.1719,303.85,11.22524339,7.86,662,2730.041667,15350,84,3,NA,0,FALSE,TRUE,FALSE,9.638935897473202,TRUE
TRUE,all_other,0.1025,647.7,11.03488966,16.32,752,2130,2526,26.3,0,0,0,FALSE,FALSE,FALSE,7.834788107388194,TRUE
TRUE,debt_consolidation,0.1348,407.09,11.56171563,11.18,682,7680,1392,13.9,1,0,0,FALSE,FALSE,FALSE,7.239214973779806,TRUE
TRUE,small_business,0.1311,674.9,11.8493977,9.21,732,6060.041667,28651,92.4,0,NA,0,TRUE,TRUE,FALSE,10.262978527734342,TRUE
TRUE,all_other,0.1385,511.56,11.20357022,16.24,707,6240,14153,95.6,1,0,0,TRUE,FALSE,FALSE,9.55775254863573,TRUE
TRUE,debt_consolidation,0.1099,497.58,10.83958091,8.56,717,1980.041667,13402,23.3,1,0,0,FALSE,FALSE,FALSE,9.503233841478497,TRUE
TRUE,debt_consolidation,0.0788,265.89,10.91508846,7.85,737,2821.041667,8799,47.8,0,0,0,FALSE,FALSE,FALSE,9.082507000466299,TRUE
TRUE,all_other,0.1025,103.64,11.35040654,2.51,737,4260.041667,8497,73.2,1,0,0,FALSE,FALSE,FALSE,9.047586120674756,TRUE
TRUE,all_other,0.0988,483.16,11.35040654,0.21,797,5550,365,3.7,0,0,0,FALSE,FALSE,FALSE,5.902633333401366,TRUE
TRUE,home_improvement,0.0788,312.81,10.30895266,4.84,772,5040.041667,9239,46.7,0,0,0,FALSE,FALSE,FALSE,9.131297164635729,TRUE
TRUE,major_purchase,0.0714,154.7,11.49272276,8.33,752,7350,28209,58.4,0,0,0,FALSE,FALSE,FALSE,10.247431803996042,TRUE
TRUE,all_other,0.0751,311.1,11.45105006,5.96,802,4560.041667,202,1.3,2,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,major_purchase,0.1099,769.28,12.20607265,0.67,807,4710,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.0714,278.46,11.50287513,10.04,787,6781.041667,17107,35.6,0,0,0,FALSE,FALSE,FALSE,9.7473014693468,TRUE
TRUE,small_business,0.1273,671.33,11.813030060000001,7.91,747,6316.041667,15864,96.9,1,0,0,FALSE,FALSE,FALSE,9.671870704017296,TRUE
TRUE,debt_consolidation,0.1385,613.87,10.90595598,13.59,692,4170.041667,19994,49.4,0,0,0,TRUE,FALSE,FALSE,9.90323752128092,TRUE
TRUE,all_other,0.1273,201.4,11.00209984,12.8,682,3030.041667,7088,63.3,0,0,NA,FALSE,FALSE,TRUE,8.866299565855018,TRUE
TRUE,credit_card,0.1645,636.8,NA,6.77,717,3870.041667,31244,20.8,3,0,0,FALSE,FALSE,FALSE,10.349614642363182,TRUE
TRUE,small_business,0.1273,411.19,10.81977828,16.63,697,3781.041667,6873,41.9,0,0,NA,FALSE,FALSE,TRUE,8.835501457409778,TRUE
TRUE,small_business,0.1273,268.53,11.05089001,15.26,727,5670.041667,33274,97.9,2,0,0,FALSE,FALSE,FALSE,10.412561643263313,TRUE
TRUE,debt_consolidation,0.1025,404.81,11.05089001,11.77,732,5250.041667,3427,16.2,1,0,0,FALSE,FALSE,FALSE,8.13973227971767,TRUE
TRUE,debt_consolidation,0.1385,252.37,9.852194258,12.44,682,3390.041667,10619,94,3,0,0,FALSE,FALSE,FALSE,9.27049429479593,TRUE
TRUE,home_improvement,0.1099,818.38,12.10071213,0.07,797,6840.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1385,255.78,10.96127785,14.33,682,4050,4955,88.5,1,0,0,FALSE,FALSE,FALSE,8.508354242749032,TRUE
TRUE,all_other,0.1422,342.85,10.49127422,3.83,697,3570.041667,344,34.4,3,NA,0,TRUE,TRUE,FALSE,5.84354441703136,TRUE
TRUE,debt_consolidation,0.0988,483.16,11.08214255,6.76,757,6930,16223,22.9,0,0,0,FALSE,FALSE,FALSE,9.69424690639091,TRUE
TRUE,debt_consolidation,0.1062,468.86,10.49127422,22.43,722,2790.041667,10899,84.5,0,0,0,TRUE,FALSE,FALSE,9.296518068217235,TRUE
TRUE,debt_consolidation,0.1348,237.47,10.81977828,11.09,677,3090.041667,6923,65.9,0,0,0,FALSE,FALSE,FALSE,8.8427489162961,TRUE
TRUE,credit_card,0.1348,61.07,NA,1.3,667,1869,10201,65,0,0,0,FALSE,FALSE,FALSE,9.230339058482873,TRUE
TRUE,debt_consolidation,0.1062,814,11.91839057,3.45,792,8250.041667,NA,0,1,0,0,FALSE,FALSE,FALSE,10.66578759178439,TRUE
TRUE,debt_consolidation,0.1311,674.9,11.40756495,11.6,707,4803,35052,61.1,3,0,0,FALSE,FALSE,FALSE,10.464616480811362,TRUE
TRUE,debt_consolidation,0.1533,87.08,10.46310334,4.22,672,1530,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.0788,375.37,11.69524702,19.6,747,5100,NA,29.6,0,0,0,FALSE,FALSE,FALSE,10.75541041537748,TRUE
TRUE,debt_consolidation,0.0788,312.81,11.35040654,4.48,762,3750.041667,86,0.2,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,major_purchase,0.1025,161.93,10.40426284,1.42,727,4470,245,30.6,1,0,0,FALSE,FALSE,FALSE,5.5053315359323625,TRUE
TRUE,debt_consolidation,0.1311,269.96,10.59663473,17.82,702,6714.041667,20155,59.6,1,0,0,FALSE,FALSE,FALSE,9.911257289800488,TRUE
TRUE,all_other,0.1136,789.87,11.74403719,24.7,727,9240.041667,NA,79.9,1,0,0,FALSE,FALSE,FALSE,10.765554384199836,TRUE
TRUE,all_other,0.1422,126.86,9.769773286,3.36,707,1260.041667,1605,45.9,0,0,0,FALSE,FALSE,FALSE,7.381501894506707,TRUE
TRUE,home_improvement,0.1136,138.23,11.1844214,10.57,687,3365,5634,30.5,0,0,0,FALSE,FALSE,FALSE,8.636752426473876,TRUE
TRUE,credit_card,0.1311,472.43,11.19821472,21.34,692,3450.041667,17457,71.3,0,0,0,FALSE,FALSE,FALSE,9.767553275295295,TRUE
TRUE,debt_consolidation,0.1025,60.73,10.08580911,10.81,702,3090.041667,1338,38.2,0,0,0,FALSE,FALSE,FALSE,7.199678345691172,TRUE
TRUE,debt_consolidation,0.1273,335.67,11.02516511,19.64,692,3030.041667,6486,75.4,0,0,0,FALSE,FALSE,FALSE,8.777555453213056,TRUE
TRUE,debt_consolidation,0.1533,417.94,11.51292546,20.48,667,8011,NA,60.9,3,NA,0,FALSE,TRUE,FALSE,11.391887136593173,TRUE
TRUE,debt_consolidation,0.1496,NA,11.04132055,18.5,702,2760.041667,16641,44.6,2,0,0,FALSE,FALSE,FALSE,9.719684899460376,TRUE
TRUE,all_other,0.0788,544.28,11.98292909,8.12,772,7710,8062,8.1,1,0,0,FALSE,FALSE,FALSE,8.995040974685022,TRUE
TRUE,debt_consolidation,0.1904,NA,11.46163217,16.03,712,5640.041667,33894,99.4,0,0,0,FALSE,FALSE,FALSE,10.431022789865066,TRUE
TRUE,debt_consolidation,0.1793,NA,11.91839057,23.44,672,3630,NA,61.9,0,0,0,TRUE,FALSE,FALSE,11.439989113892716,TRUE
TRUE,all_other,0.1136,83.93,11.09741002,18.42,682,2910,8403,21.5,1,NA,0,FALSE,TRUE,FALSE,9.036463061964891,TRUE
TRUE,all_other,0.1348,169.63,11.09741002,2.71,682,4080,3803,37.7,0,0,0,FALSE,FALSE,FALSE,8.24380842366528,TRUE
TRUE,all_other,0.0788,375.37,12.20607265,3.02,767,5580.041667,NA,25.4,2,0,0,FALSE,FALSE,FALSE,10.906451270818945,TRUE
TRUE,all_other,0.1025,194.31,10.49127422,14.9,762,8882.041667,17905,56,0,0,0,FALSE,FALSE,FALSE,9.792891131194102,TRUE
TRUE,major_purchase,0.0714,74.26,11.05089001,12.19,742,3300,762,14.1,0,0,0,FALSE,FALSE,FALSE,6.637258031284457,TRUE
TRUE,small_business,0.1422,342.85,10.71441777,4.51,692,3420.041667,9696,66.4,0,0,0,FALSE,FALSE,FALSE,9.179571838304547,TRUE
TRUE,debt_consolidation,0.1533,NA,11.77528973,16.35,697,5700.041667,38416,59.4,2,0,0,FALSE,FALSE,FALSE,10.55625534894273,TRUE
TRUE,major_purchase,0.0788,469.21,11.74403719,5.94,787,5670.041667,15427,44.7,0,0,0,FALSE,FALSE,FALSE,9.643939319328119,TRUE
TRUE,debt_consolidation,0.1459,689.3,11.1078103,23.52,682,4380,16769,68.7,1,0,0,FALSE,FALSE,FALSE,9.727346854817254,TRUE
TRUE,debt_consolidation,0.1025,421.01,11.56171563,17.22,727,7200.041667,NA,56.8,2,0,0,FALSE,FALSE,FALSE,10.779102112590714,TRUE
TRUE,debt_consolidation,0.1099,196.42,10.91508846,22.49,697,3090.041667,27103,80.7,0,0,0,FALSE,FALSE,FALSE,10.207436597451782,TRUE
TRUE,debt_consolidation,0.1311,371.2,10.40426284,14.58,687,1980.041667,5763,60.7,0,0,0,FALSE,FALSE,FALSE,8.659386957119413,TRUE
TRUE,credit_card,0.1114,367.4,11.91839057,7.13,722,3900.041667,14766,43.9,0,0,0,FALSE,FALSE,FALSE,9.600150240473774,TRUE
TRUE,credit_card,0.0714,185.64,10.91474295,17.26,767,3961,8039,34.4,0,0,0,FALSE,FALSE,FALSE,8.992184362173012,TRUE
TRUE,debt_consolidation,0.1136,263.29,11.05633547,15.04,697,3690,21850,56.2,3,0,0,FALSE,FALSE,FALSE,9.992001966066868,TRUE
TRUE,credit_card,0.1062,162.8,10.126631100000001,7.06,702,2792.041667,3780,19.4,3,0,0,FALSE,FALSE,FALSE,8.237743803890933,TRUE
TRUE,debt_consolidation,0.1062,227.92,11.03488966,18.29,712,3000,13571,30.7,1,0,0,FALSE,FALSE,FALSE,9.51576412590412,TRUE
TRUE,all_other,0.1273,268.53,10.46310334,5.11,717,3030.041667,3878,38.8,0,0,0,TRUE,FALSE,FALSE,8.263332667439967,TRUE
TRUE,debt_consolidation,0.0751,311.1,10.08580911,10.8,787,5520,663,1.7,3,0,0,FALSE,FALSE,FALSE,6.498282149476434,TRUE
TRUE,debt_consolidation,0.1099,204.6,10.27505111,23.88,702,1920.041667,5583,58.8,2,0,0,FALSE,FALSE,FALSE,8.627660644442209,TRUE
TRUE,home_improvement,0.1348,590.28,11.26957921,3.6,742,8311.041667,221,44.2,5,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1273,251.75,10.18111929,11.91,697,5040.041667,6202,33.7,2,NA,0,FALSE,TRUE,FALSE,8.732788324973118,TRUE
TRUE,all_other,0.1025,485.78,11.69524702,14.2,732,NA,19962,49,1,0,0,FALSE,FALSE,FALSE,9.901635839172654,TRUE
TRUE,debt_consolidation,0.1062,208.39,11.21559702,23.54,707,3840.041667,5732,79.6,3,0,0,FALSE,FALSE,FALSE,8.653994232908383,TRUE
TRUE,debt_consolidation,0.1385,835.55,11.3409502,21.72,712,5250.041667,33313,74.4,0,0,0,FALSE,FALSE,FALSE,10.413733008037052,TRUE
TRUE,major_purchase,0.1348,169.63,10.77895629,3.13,697,4440,198,39.6,1,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.1025,712.47,11.23445167,15.46,762,5580.041667,17346,18.6,0,0,0,FALSE,FALSE,FALSE,9.76117485976141,TRUE
TRUE,all_other,0.0774,115.51,11.03838355,22.99,742,7302,18728,42.1,0,0,0,FALSE,FALSE,FALSE,9.837828403729853,TRUE
TRUE,debt_consolidation,0.1062,488.4,10.82087768,16.18,732,3030.041667,12365,56.2,3,0,0,FALSE,FALSE,FALSE,9.422706050118514,TRUE
TRUE,debt_consolidation,0.1062,390.72,11.40756495,24.16,717,3840.041667,32751,62.5,0,0,0,FALSE,FALSE,FALSE,10.396719307901071,TRUE
TRUE,all_other,0.0988,144.95,10.35774282,20.76,722,2220,1792,39.8,3,0,0,FALSE,FALSE,FALSE,7.491645473605133,TRUE
TRUE,debt_consolidation,0.1025,323.85,10.57131693,20.86,717,4260.041667,9844,39.1,0,0,0,FALSE,FALSE,FALSE,9.194718991073225,TRUE
TRUE,all_other,0.0714,185.64,11.36210258,3.42,767,8970.041667,6760,12.5,0,0,0,FALSE,FALSE,FALSE,8.818926087090677,TRUE
TRUE,debt_consolidation,0.1459,448.05,10.858999,13.64,677,2850.041667,10525,80.3,0,0,0,FALSE,FALSE,FALSE,9.261603665913725,TRUE
TRUE,debt_consolidation,0.0788,109.49,9.852194258,24.32,717,NA,2357,8.8,1,0,0,FALSE,FALSE,FALSE,7.765569081097317,TRUE
TRUE,all_other,0.1385,572.95,11.00209984,5.36,697,2099.041667,11330,68.3,0,0,0,FALSE,FALSE,FALSE,9.335297611380566,TRUE
TRUE,debt_consolidation,0.1348,610.64,10.93310697,21.26,697,5850,27292,52.7,0,0,0,FALSE,FALSE,FALSE,10.214385538037911,TRUE
TRUE,major_purchase,0.0714,30.94,10.83958091,16.99,762,5580.041667,737,7.8,1,0,0,FALSE,FALSE,FALSE,6.6039438246004725,TRUE
TRUE,small_business,0.1099,392.83,11.94470788,19.25,712,7590.041667,NA,73.8,1,0,0,FALSE,FALSE,FALSE,11.874090314181814,TRUE
TRUE,all_other,0.0788,62.57,10.20359214,21.56,717,2220,8344,42.8,1,0,0,FALSE,FALSE,FALSE,9.029417836095936,TRUE
TRUE,debt_consolidation,0.1533,278.63,11.2515607,16.04,677,6030.041667,25573,95.4,3,0,NA,FALSE,FALSE,TRUE,10.149331489371114,TRUE
TRUE,all_other,0.1136,65.83,11.15665044,0.34,697,2160,218,14.5,2,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1348,678.49,11.51292546,20.5,702,3750.041667,26669,62.3,2,0,0,FALSE,FALSE,FALSE,10.19129461717606,TRUE
TRUE,debt_consolidation,0.0788,228.35,10.73639581,10.74,727,2790.041667,8075,52.8,0,0,0,FALSE,FALSE,FALSE,8.996651979432729,TRUE
TRUE,debt_consolidation,0.1645,300.71,10.16585182,15.83,677,1473,9306,97.6,0,0,0,TRUE,FALSE,FALSE,9.13852208418571,TRUE
TRUE,debt_consolidation,0.1062,651.2,10.27505111,12.58,762,4110,6011,33.4,0,0,0,FALSE,FALSE,FALSE,8.701512750872865,TRUE
TRUE,debt_consolidation,0.1099,818.38,11.1124479,19.9,752,4200.041667,8392,21.7,0,0,0,FALSE,FALSE,FALSE,9.035153304082828,TRUE
TRUE,debt_consolidation,0.1136,403.17,10.30895266,21.68,702,3420.041667,15079,54,1,NA,0,FALSE,TRUE,FALSE,9.621124641561947,TRUE
TRUE,debt_consolidation,0.1533,208.97,10.34174248,11.26,667,1560.041667,5446,70.7,0,0,0,FALSE,FALSE,FALSE,8.602820277383675,TRUE
TRUE,all_other,0.0788,187.69,10.74720759,10.3,777,4592.041667,1490,9.6,0,0,0,FALSE,FALSE,FALSE,7.307202314764738,TRUE
TRUE,debt_consolidation,0.1459,460.11,10.93310697,12.19,677,3270,9410,72.4,0,NA,0,FALSE,TRUE,FALSE,9.149634496858788,TRUE
TRUE,educational,0.0751,311.1,10.71441777,1.92,792,6543,1569,2.4,2,0,0,FALSE,FALSE,FALSE,7.358830898342354,TRUE
TRUE,major_purchase,0.1385,682.08,10.81977828,13.15,697,3450.041667,8230,43.3,0,0,0,FALSE,FALSE,FALSE,9.015662792972645,TRUE
TRUE,debt_consolidation,0.1273,268.53,10.26813067,15.5,687,1980.041667,9070,58.5,2,0,0,FALSE,FALSE,FALSE,9.112837790614945,TRUE
TRUE,all_other,0.1062,227.92,11.35369524,17.58,707,6180,2805,14.6,0,NA,0,FALSE,TRUE,FALSE,7.939515260662406,TRUE
TRUE,debt_consolidation,0.0714,92.82,10.98529272,12.85,732,3480.041667,3210,12.7,0,0,0,FALSE,FALSE,FALSE,8.074337694089515,TRUE
TRUE,debt_consolidation,0.1099,523.77,10.54534144,20.18,722,4830,21370,33.8,1,0,0,FALSE,FALSE,FALSE,9.969790141790192,TRUE
TRUE,debt_consolidation,0.1025,323.85,11.1124479,15.17,717,8610.041667,8180,49.6,1,0,0,FALSE,FALSE,FALSE,9.009569671513699,TRUE
TRUE,debt_consolidation,0.1311,330.7,10.40426284,8.25,687,6635,5745,18.4,2,NA,0,TRUE,TRUE,FALSE,8.656259239539235,TRUE
TRUE,debt_consolidation,0.1385,341.04,10.7938449,16.5,702,4383,20800,29.9,2,NA,0,FALSE,TRUE,FALSE,9.942756341456828,TRUE
TRUE,credit_card,0.1136,658.23,11.22524339,19.65,717,7050.041667,NA,41.8,2,NA,0,FALSE,TRUE,FALSE,10.840129780658181,TRUE
TRUE,major_purchase,0.1062,260.48,11.35040654,17.92,732,4560.041667,28824,39.2,0,0,0,FALSE,FALSE,FALSE,10.268998345137259,TRUE
TRUE,debt_consolidation,0.1136,822.78,11.40756495,11.11,732,4921.041667,7462,33.8,3,NA,0,FALSE,TRUE,FALSE,8.917712757131387,TRUE
TRUE,debt_consolidation,0.1459,NA,11.22524339,14.64,712,4560.041667,31675,64,0,0,0,FALSE,FALSE,FALSE,10.363314575330303,TRUE
TRUE,educational,0.1062,97.68,10.18490001,10.6,717,3840.041667,7154,68.8,0,0,0,FALSE,FALSE,FALSE,8.875566691990551,TRUE
TRUE,debt_consolidation,0.1062,452.58,11.24373798,15.41,717,3030.041667,18519,55.8,0,0,0,FALSE,FALSE,FALSE,9.82660650820017,TRUE
TRUE,debt_consolidation,0.0714,247.52,11.51092346,10.16,772,4380,21557,26.2,1,0,0,FALSE,FALSE,FALSE,9.978502256341574,TRUE
TRUE,debt_consolidation,0.0751,186.66,10.71441777,6.64,742,2250,5999,19.5,1,0,0,FALSE,FALSE,FALSE,8.699514748210191,TRUE
TRUE,all_other,0.0988,322.11,11.34398597,1.73,752,3767.041667,2403,22,4,0,0,FALSE,FALSE,FALSE,7.784889295655098,TRUE
TRUE,credit_card,0.1348,271.4,11.31447453,13.07,687,4230.041667,28539,94.5,0,0,0,TRUE,FALSE,FALSE,10.259061891030827,TRUE
TRUE,home_improvement,0.0988,644.21,11.31447453,8.25,792,8506,16835,15.8,1,0,0,FALSE,FALSE,FALSE,9.731274729890462,TRUE
TRUE,debt_consolidation,0.1273,335.67,10.46310334,8.71,702,4530.041667,6907,29.3,0,0,0,FALSE,FALSE,FALSE,8.84043543926657,TRUE
TRUE,credit_card,0.1136,493.67,11.93314361,9,742,4080,7939,85.4,1,0,0,FALSE,FALSE,FALSE,8.979668554241181,TRUE
TRUE,credit_card,0.0788,406.65,11.813030060000001,14.09,752,10050.04167,28184,43.2,1,0,0,FALSE,FALSE,FALSE,10.246545200515675,TRUE
TRUE,debt_consolidation,0.1273,NA,11.42954386,15.47,722,5708.041667,23251,70.7,0,0,0,FALSE,FALSE,FALSE,10.054146428821241,TRUE
TRUE,credit_card,0.1136,771.77,12.01974307,17.76,727,8130,NA,50.8,1,0,0,FALSE,FALSE,FALSE,11.193050724696247,TRUE
TRUE,all_other,0.1136,230.38,10.93310697,8.61,697,2136,9342,43.9,2,0,0,FALSE,FALSE,FALSE,9.142382678792956,TRUE
TRUE,all_other,0.1422,411.41,11.00209984,16.06,687,1350.041667,15548,75.1,0,0,0,FALSE,FALSE,FALSE,9.651751606857816,TRUE
TRUE,debt_consolidation,0.1136,658.23,11.00209984,15.28,717,2640,12880,61.7,2,0,0,FALSE,FALSE,FALSE,9.463508636396089,TRUE
TRUE,credit_card,0.1025,485.78,11.1844214,23.85,737,3810.041667,27801,49.4,0,0,0,FALSE,FALSE,FALSE,10.232863239537037,TRUE
TRUE,debt_consolidation,0.0788,281.53,10.77895629,10.22,737,4200.041667,9874,54.9,1,0,0,FALSE,FALSE,FALSE,9.197761589769323,TRUE
TRUE,debt_consolidation,0.0788,250.25,10.59663473,24.33,747,2701.041667,2668,14.1,2,0,0,FALSE,FALSE,FALSE,7.889459149404524,TRUE
TRUE,debt_consolidation,0.1385,682.08,11.53272809,23.45,712,7921.041667,37642,93.9,1,0,0,FALSE,FALSE,FALSE,10.535902292967453,TRUE
TRUE,debt_consolidation,0.1099,197.23,10.54534144,9,742,1620.041667,59,1.5,3,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1273,402.8,10.82697234,18.35,697,3960,12006,46.4,0,NA,0,FALSE,TRUE,FALSE,9.393245092030718,TRUE
TRUE,home_improvement,0.0788,312.81,10.42228135,21.23,747,4735,9736,16.7,2,0,0,FALSE,FALSE,FALSE,9.183688340978756,TRUE
TRUE,debt_consolidation,0.1311,539.92,11.04771035,20.96,707,4620.041667,16327,70.1,0,0,0,FALSE,FALSE,FALSE,9.70063670448968,TRUE
TRUE,educational,0.1025,323.85,10.42228135,11.04,737,2610,1297,49.9,2,0,0,FALSE,FALSE,FALSE,7.168579897264035,TRUE
TRUE,debt_consolidation,0.1099,163.68,10.65225864,9.53,737,2430.041667,3184,42.5,1,0,0,FALSE,FALSE,FALSE,8.066207568006265,TRUE
TRUE,debt_consolidation,0.0988,547.58,11.15625052,16.82,747,6780.041667,19388,19.8,0,0,0,FALSE,FALSE,FALSE,9.872461173931006,TRUE
TRUE,all_other,0.1422,548.55,11.69524702,12.41,707,4440,33113,97.4,2,0,0,TRUE,FALSE,FALSE,10.407711432667556,TRUE
TRUE,credit_card,0.1385,300.12,10.49127422,12.77,687,3570.041667,12326,92.7,1,0,0,FALSE,FALSE,FALSE,9.41954725755152,TRUE
TRUE,debt_consolidation,0.1273,805.59,11.36789969,15.27,722,5340.041667,9138,62.2,0,0,0,FALSE,FALSE,FALSE,9.120306249272202,TRUE
TRUE,credit_card,0.0988,322.11,10.07005864,19.61,737,2970,12652,66.2,1,0,0,FALSE,FALSE,FALSE,9.445649620189263,TRUE
TRUE,debt_consolidation,0.1025,310.9,10.71441777,14.88,717,4470,7968,57.7,1,0,0,FALSE,FALSE,FALSE,8.983314293397749,TRUE
TRUE,debt_consolidation,0.1422,377.13,11.00209984,18.6,682,4470,16634,94.5,0,0,0,FALSE,FALSE,FALSE,9.719264188452577,TRUE
TRUE,small_business,0.1385,596.82,11.22524339,22.18,697,3210.041667,38537,88,3,0,0,TRUE,FALSE,FALSE,10.559400046485848,TRUE
TRUE,debt_consolidation,0.1496,173.24,11.28978191,13.24,687,2970,11375,87.2,0,0,0,FALSE,FALSE,FALSE,9.339261152043022,TRUE
TRUE,debt_consolidation,0.1273,NA,11.70354582,21.63,712,5580.041667,13833,64.9,2,0,0,FALSE,FALSE,FALSE,9.53488460916053,TRUE
TRUE,all_other,0.0788,469.21,11.33857208,3.41,807,7410.041667,36048,61.1,1,0,0,FALSE,FALSE,FALSE,10.492634403077314,TRUE
TRUE,debt_consolidation,0.1025,323.85,11.36789969,12.12,712,3540.041667,10354,32,0,0,0,FALSE,FALSE,FALSE,9.245224773829685,TRUE
TRUE,credit_card,0.1025,97.16,10.23995979,23.61,702,2280,2325,9,2,0,0,FALSE,FALSE,FALSE,7.75190533307861,TRUE
TRUE,all_other,0.1099,180.05,11.00209984,17.42,697,5700.041667,723,16.4,0,NA,0,FALSE,TRUE,FALSE,6.584791392385716,TRUE
TRUE,debt_consolidation,0.0751,357.76,11.08214255,9.82,787,5558,1944,13.6,3,0,0,FALSE,FALSE,FALSE,7.573017256052546,TRUE
TRUE,credit_card,0.1348,393.52,11.01862914,10.9,682,4560.041667,3715,26.5,1,0,0,FALSE,FALSE,FALSE,8.22040309993373,TRUE
TRUE,debt_consolidation,0.1385,327.4,11.40756495,4.95,677,4290.041667,16733,70,1,0,0,FALSE,FALSE,FALSE,9.725197856855544,TRUE
TRUE,all_other,0.1025,323.85,11.08214255,9.3,742,1547,3543,12.8,1,0,0,FALSE,FALSE,FALSE,8.173011311724972,TRUE
TRUE,all_other,0.0751,298.65,10.96819829,9.89,777,5250.041667,3592,13.2,1,0,0,FALSE,FALSE,FALSE,8.186742787113518,TRUE
TRUE,debt_consolidation,0.1136,144.81,11.08214255,18.22,687,2301,14878,50.8,2,0,0,FALSE,FALSE,FALSE,9.607706101827697,TRUE
TRUE,all_other,0.1099,392.83,11.40756495,13.43,707,5610.041667,22853,58.7,1,0,0,FALSE,FALSE,FALSE,10.03688143570666,TRUE
TRUE,debt_consolidation,0.1311,134.98,9.903487553,20.88,677,3090.041667,9418,38.1,0,NA,0,TRUE,TRUE,FALSE,9.150484204822817,TRUE
